"Time1","Time2","Lon.mean","Lon.sd","Lon.50%","Lon.2.5%","Lon.97.5%","Lat.mean","Lat.sd","Lat.50%","Lat.2.5%","Lat.97.5%"
2016-04-04 05:06:06,2016-04-04 17:33:53,10.9475902238527,2.56752296442272,11.0013016719732,6.00093814430908,16.1640691504726,5.74540046495202,5.8577918722999,5.91568901562284,-5.71402045998045,17.0807135557463
2016-04-04 17:33:53,2016-04-05 05:06:02,10.1058832979716,2.37604888701623,10.0860750898252,5.34604038795433,14.6695837110739,6.84427186633014,5.40015142254473,7.07422778526052,-3.72294706471029,18.0832772116206
2016-04-05 05:06:02,2016-04-05 17:49:09,8.33145408384764,2.5405320693326,8.35540416189561,3.30385679844855,13.5332219802102,7.51482261975407,4.58663948202421,7.46712807010498,-1.33130401330492,16.7486548905884
2016-04-05 17:49:09,2016-04-13 23:37:37,5.81259145105222,2.17525805973672,5.7480220828738,1.34177506996683,10.2050294423306,8.16675169590684,3.23042453678287,8.26189536244346,1.55401456150585,14.3165082561791
2016-04-13 23:37:37,2016-04-22 05:11:00,5.27808440208764,2.03594532076589,5.15808263674661,1.48528955250925,9.52535800843214,10.065930615649,3.26871042308056,9.80586210300572,4.12849565636202,17.4358197750276
2016-04-22 05:11:00,2016-04-22 18:04:14,5.23046867512864,2.54327740379431,5.1297011059267,0.237497873942753,10.4618026287012,13.7837457494164,4.34215630300794,13.6448692292826,5.47928985952427,22.3975819850206
2016-04-22 18:04:14,2016-04-23 05:11:06,4.28996628255666,2.57910005024185,4.30748450729367,-0.740412357571194,9.39612846843144,17.851089743975,4.72737119757719,17.802712469003,9.24954575872367,27.7046443911127
2016-04-23 05:11:06,2016-04-23 18:39:05,1.84689383238617,2.88534450218755,1.88825141020465,-3.85839048362643,7.64760570902674,21.9459960715051,4.84697182170678,21.8802149135093,13.1420147858779,31.875959815922
2016-04-23 18:39:05,2016-04-24 05:06:02,1.35679526376743,2.51072787462973,1.28033259621657,-3.40581605678435,6.35101061566568,25.2361243373068,4.47010242385081,25.0950956840296,17.0197320713423,34.3140663419905
2016-04-24 05:06:02,2016-04-24 18:28:53,2.65745924445727,2.77319160387257,2.64398571114628,-2.62793929574663,8.04948657297281,26.8962093332548,4.4954560498131,26.7714638990284,18.4113117415128,35.7594373960542
2016-04-24 18:28:53,2016-04-25 05:00:53,3.0935927570806,2.7950587613583,3.18373365140458,-2.829998521899,8.55484628708512,28.3012652687233,4.33820821125347,28.1324436011793,19.9907971432446,36.8154251427295
2016-04-25 05:00:53,2016-04-25 18:23:53,4.16141217855722,3.10091999784011,4.07277495200864,-2.0153063491578,10.3256338747085,29.7974136430541,4.1668926175842,29.7088949974782,21.9091786186388,37.9348390176396
2016-04-25 18:23:53,2016-04-26 04:45:56,5.70282112181262,2.76592026763644,5.66535875019881,0.312752200458963,11.1433283673752,31.0340832134341,3.85996804924632,30.8763703424771,23.859029719919,38.8180921624376
2016-04-26 04:45:56,2016-05-03 23:17:27,8.15910426970863,3.03656504476312,8.35788734398869,1.86267466229068,13.7138350215527,32.6492970376377,2.93873151608866,32.649940561068,26.6098886267398,38.4245033239772
2016-05-03 23:17:27,2016-05-11 18:28:57,10.6759896478779,2.84826780064871,10.6910225290054,4.86478448215505,16.4044163070682,34.9236715803765,2.72204902792467,34.8947662695016,29.555654030961,40.453677327655
2016-05-11 18:28:57,2016-05-12 03:50:48,11.2460806504476,2.69377211962238,11.2630158267599,5.98590595196905,16.7816635117893,37.1923228501637,2.99081769639741,37.2078681311015,31.2882082117095,42.9697237484094
2016-05-12 03:50:48,2016-05-12 18:33:57,12.4795815796655,3.40851765617973,12.4142633387827,5.82007573200854,19.3926786819158,39.1048359506967,3.17185742570986,39.046771054724,32.9419203063584,45.2009684256846
2016-05-12 18:33:57,2016-05-13 03:26:02,13.8746060994872,2.79144787616083,13.8913132300418,8.36450106191109,19.3434097380179,40.620028069983,2.83109621114473,40.4746341804905,35.1912270827983,46.418194863017
2016-05-13 03:26:02,2016-05-13 18:28:53,14.324683588586,3.4571658784551,14.4185265772463,7.60687623167401,21.1078052222351,40.5492688951575,3.11845162001218,40.4472469316847,34.4908546979577,46.9093644674028
2016-05-13 18:28:53,2016-05-14 03:31:06,14.4242714144276,2.85663720240593,14.3675035471668,9.05654319569742,20.3618994866461,40.159874217811,3.09827310734432,40.0892312467946,34.4437006035743,46.6415281840967
2016-05-14 03:31:06,2016-05-14 18:08:53,15.4064467286923,3.61656727034164,15.2965363467654,8.37138822266743,22.7034259157892,39.5176755599086,3.51222680600092,39.3958757847112,32.5719343842038,46.7729895098117
2016-05-14 18:08:53,2016-05-15 03:36:00,15.4054829530151,3.34751405890516,15.39243781517,9.01873665599423,22.0635689338424,39.133852516625,3.3105229619224,39.0106481865624,33.0286232812686,45.6752574889142
2016-05-15 03:36:00,2016-05-15 18:43:53,14.0920069605087,3.86645791570792,14.0611973851521,6.46919220128722,21.8602745255114,41.2692560254584,3.62049052539709,41.2812012573186,34.2325649769066,48.6406177868364
2016-05-15 18:43:53,2016-05-16 03:16:02,13.7610234927496,2.88508336420296,13.824087736049,7.8651131002983,19.4150021652353,43.4991265073224,2.63695045253545,43.4177198631909,38.4629836179047,48.8039864651184
2016-05-16 03:16:02,2016-05-16 18:53:57,14.0820923490819,3.88287176220149,13.9811590530534,6.18361536177431,21.75022106843,44.9346933600797,3.07367205666308,44.9179089014723,38.9523884620428,51.0930503493548
2016-05-16 18:53:57,2016-05-17 03:01:06,14.6765220333523,2.8537565082972,14.7395223367797,9.00988264240989,20.3583663470843,45.8189110303728,2.39362547278337,45.8162883516616,41.0946142011267,50.4247812177949
2016-05-17 03:01:06,2016-05-17 18:38:57,15.2385209613484,3.81657999165799,15.3159474484976,7.86768735050094,22.7470393607546,45.2999645193941,3.13026145187985,45.2574801102765,39.1754542023139,51.4166057248791
2016-05-17 18:38:57,2016-05-18 03:15:48,14.4360062753726,3.4459876854758,14.4262248000012,7.70122459118354,21.3411742777857,44.811313350988,2.79030708209073,44.6011619532227,39.631289554997,50.6242813396619
2016-05-18 03:15:48,2016-05-18 19:13:53,13.9096151931539,4.44944629582307,13.7921954113978,5.37995039431155,23.080970853266,47.2738210186059,3.42523391962749,47.383418928947,40.687953088167,53.9037223937876
2016-05-18 19:13:53,2016-05-19 02:36:06,14.484719331628,3.24431488243954,14.4467485853406,7.88054564462636,20.7798684716901,50.031793514994,2.19196430299308,49.9289902083778,45.902623625443,54.5577837909044
2016-05-19 02:36:06,2016-05-19 19:18:53,14.5777264028204,4.57367377667961,14.5722932809289,5.24116530148595,23.1784812014654,50.4403091935119,2.87386236970497,50.4104788054023,44.9606176200875,55.9975704636731
2016-05-19 19:18:53,2016-05-20 02:41:02,13.7546738819405,3.49645208971088,13.798183777775,6.68337149838726,20.5380402495598,50.6543849407011,2.15970383423433,50.6577088014031,46.398526643101,54.8738855652447
2016-05-20 02:41:02,2016-05-21 11:12:22,12.7050453919827,4.44923025787115,12.5987073936689,4.10813519897972,21.6512846246038,51.0433503542132,2.72142611754381,51.0423594596881,45.4831964185669,56.3187966803449
